id,logo,name,descrption,prix,id_restaurant
3903864,,Budweiser,,"4,00 €",51617
3903877,,Brownie,,"4,00 €",51617
3903882,,Cheesecake,Coulis fruits rouges,"5,00 €",51617
953264,http://cdn1.deliveroo.co.uk/media/menu_items/953264/320x180.jpg?v=1490285866,E1P. Tom Kha Poulet,"Soupe légèrement relevée, parfumée de citronnelle, galanga, combawa et lait de coco. Poulet.","9,50 €",26477
953265,,E1R. Tom Kha Raviolis,"Soupe légèrement relevée, parfumée de citronnelle, galanga, combawa et lait de coco. Raviolis.","9,90 €",26477
953266,,E2P. Tom Yam Poulet,"Potage très relevé parfumé de citron, citronnelle, galanga et feuilles de combawa. Poulet.","9,50 €",26477
953268,,E2C. Tom Yam Crevettes,"Potage très relevé parfumé de citron, citronnelle, galanga et feuilles de combawa. Crevettes.","9,90 €",26477
953269,,E4. Som Tam (pimenté),"Salade de papaye verte au citron vert, épicée.","10,50 €",26477
953270,,E5V. Po Pia Végétarien,Nems thaïs. Végétarien.,"8,90 €",26477
953271,,E5P. Po Pia Poulet,Nems thaïs. Poulet.,"8,90 €",26477
953272,,E5C. Po Pia Crevettes,Nems thaïs. Crevettes,"9,50 €",26477
953273,,E6. Kiao Koung Tot,"Raviolis frits, légers et croustillants, aux crevettes.","9,50 €",26477
953274,,E7. Kaï Satay,Brochettes de poulet servies avec une sauce à la cacahouète.,"9,90 €",26477
953275,,E9B. Sep Manao Bœuf (pimenté),"Emincé de bœuf relevé au citron vert, aïl et piment","9,90 €",26477
953276,,E10. Jib Koung,"Bouchées farcies à la crevette, cuites à la vapeur.","9,50 €",26477
953277,,P1V. Pat Met Mamouang Végétarien,"Sauté au wok, avec légumes et noix de cajou. Végétarien.","12,90 €",26477
953278,,P1P. Pat Met Mamouang Poulet,"Sauté au wok, avec légumes et noix de cajou. Poulet.","12,90 €",26477
953279,,P2P. Pat Saparot Poulet,Sauté au wok avec légumes et ananas. Poulet.,"12,90 €",26477
953280,,P2C. Pat Saparot Crevettes,Sauté au wok avec légumes et ananas. Crevettes.,"13,50 €",26477
953281,,P5V. Pat Khing Végétarien,"Plat sauté au wok avec des légumes, au gingembre et champignons thaïs. Végétarien.","12,90 €",26477
953282,,P5B. Pat Khing Bœuf,"Plat sauté au wok avec des légumes, au gingembre et champignons thaïs. Bœuf","13,50 €",26477
953283,,P7V. Pat Pak Rouam Végétarien,Plat sauté au wok avec des légumes croquants. Végétarien.,"12,90 €",26477
953284,,P7P. Pat Pak Rouam Poulet,Plat sauté au wok avec des légumes croquants. Poulet.,"12,90 €",26477
953285,,P7B. Pat Pak Rouam Bœuf,Plat sauté au wok avec des légumes croquants. Bœuf.,"13,50 €",26477
953286,,P8B.  Pat Kra Pao Bœuf (pimenté),"Un plat très populaire, au basilic thaï, épicé, préparé aux wok avec des légumes. Bœuf.","13,50 €",26477
953287,,P8CN.  Pat Kra Pao Canard (pimenté),"Un plat très populaire, au basilic thaï, épicé, préparé aux wok avec des légumes. Canard.","13,50 €",26477
953288,,P8C.  Pat Kra Pao Crevettes (pimenté),"Un plat très populaire, au basilic thaï, épicé, préparé aux wok avec des légumes. Crevettes.","13,50 €",26477
953289,,P8CM.  Pat Kra Pao Calamar (pimenté),"Un plat très populaire, au basilic thaï, épicé, préparé aux wok avec des légumes. Calamar.","13,50 €",26477
953290,,P9. Keng Pet Ped Yang (pimenté),"Canard grillé, curry rouge au lait de coco, ananas.","15,90 €",26477
953291,,P10V.  Keng Kiao Wan Végétarien (pimenté),"Curry vert au lait de coco, légumes et basilic thaï. Végétarien.","13,90 €",26477
953292,,P10P.  Keng Kiao Wan Poulet (pimenté),"Curry vert au lait de coco, légumes et basilic thaï. Poulet.","13,90 €",26477
953293,,P10B.  Keng Kiao Wan Bœuf (pimenté),"Curry vert au lait de coco, légumes et basilic thaï. Bœuf.","14,90 €",26477
953294,,P11P.  Chou Chi Poulet (pimenté),Curry rouge au lait de coco et feuilles de combawa. Poulet.,"13,90 €",26477
953295,,P11B.  Chou Chi Bœuf (pimenté),Curry rouge au lait de coco et feuilles de combawa. Bœuf.,"14,90 €",26477
953296,,P11C.  Chou Chi Crevettes (pimenté),Curry rouge au lait de coco et feuilles de combawa. Crevettes.,"14,90 €",26477
953297,,P12P.  Massaman Poulet (pimenté),"Plat traditionnel mijoté dans un curry rouge au lait de coco, pomme de terre, oignon, noix de cajou, cannelle, tamarin. Poulet","13,90 €",26477
953298,,P12B.  Massaman Bœuf (pimenté),"Plat traditionnel mijoté dans un curry rouge au lait de coco, pomme de terre, oignon, noix de cajou, cannelle, tamarin. Bœuf.","14,90 €",26477
953299,,P14V. Pat Thaï Végétarien,"Pâtes de riz sautées au wok agrémentées de tofu, œuf, soja, légumes, cacahuètes, tamarin. Végétarien.","13,90 €",26477
953300,http://cdn1.deliveroo.co.uk/media/menu_items/953300/320x180.jpg?v=1490285921,P14P. Pat Thaï Poulet,"Pâtes de riz sautées au wok agrémentées de tofu, œuf, soja, légumes, cacahuètes, tamarin. Poulet.","13,90 €",26477
953301,,P14C. Pat Thaï Crevettes,"Pâtes de riz sautées au wok agrémentées de tofu, œuf, soja, légumes, cacahuètes, tamarin. Crevettes.","14,50 €",26477
953302,,P15CN.  Sen Pat Ki Mao Canard (pimenté),"Nouilles épicées à la façon thaïe, sautées au wok. Canard.","14,90 €",26477
953303,,P15C.  Sen Pat Ki Mao Crevettes (pimenté),"Nouilles épicées à la façon thaïe, sautées au wok. Crevettes.","14,90 €",26477
953304,,P15CM.  Sen Pat Ki Mao Calamar (pimenté),"Nouilles épicées à la façon thaïe, sautées au wok. Calamar.","14,90 €",26477
953305,,P16V. Khao Pat Végétarien,"Plat complet de riz thaï « Hom Mali », sauté au wok, œufs, légumes, herbes thaïes. Végétarien.","12,90 €",26477
953306,http://cdn1.deliveroo.co.uk/media/menu_items/953306/320x180.jpg?v=1490286047,P16P. Khao Pat Poulet,"Plat complet de riz thaï « Hom Mali », sauté au wok, œufs, légumes, herbes thaïes. Poulet.","12,90 €",26477
953307,,P16C. Khao Pat Crevettes,"Plat complet de riz thaï « Hom Mali », sauté au wok, œufs, légumes, herbes thaïes. Crevettes.","13,90 €",26477
953308,,P17P. Khao Pat Saparot Poulet,"Plat complet de riz thaï « Hom Mali » avec de l’ananas, sauté au wok, œufs, légumes, herbes thaies. Poulet.","13,90 €",26477
953309,,P17B. Khao Pat Saparot Bœuf,"Plat complet de riz thaï « Hom Mali » avec de l’ananas, sauté au wok, œufs, légumes, herbes thaïes. Bœuf.","14,90 €",26477
953310,,P17C. Khao Pat Saparot Crevettes,"Plat complet de riz thaï « Hom Mali » avec de l’ananas, sauté au wok, œufs, légumes, herbes thaies. Crevettes.","14,90 €",26477
953311,,P19B. Pat Si Iou Bœuf,Pâtes de riz plates sautées au wok avec des légumes verts thaïs. Bœuf.,"14,50 €",26477
953312,,P19C. Pat Si Iou Crevettes,Pâtes de riz plates sautées au wok avec des légumes verts thaïs. Crevettes.,"14,50 €",26477
953313,,P19CM. Pat Si Iou Calamar,Pâtes de riz plates sautées au wok avec des légumes verts thaïs. Calamar.,"14,50 €",26477
953314,,P20V. Bo Boun Thaï Végétarien,"Un plat d’origine vietnamienne, que la cuisine thaïe s’est appropriée : crudités, vermicelles de riz, nems aux légumes. Végétarien.","14,50 €",26477
953315,,P20B. Bo Boun Thaï Bœuf,"Un plat d’origine vietnamienne, que la cuisine thaïe s’est appropriée : crudités, vermicelles de riz, nems aux légumes. Bœuf.","14,50 €",26477
953316,,P22.  Ho Mok Pla (pimenté),"Spécialité de poisson au curry rouge et au lait de coco, cuit à la vapeur dans une feuille de bananier.","15,90 €",26477
953317,,P23. Sua Rong Haï,Bœuf «tigre qui pleure» : tranches d’entrecôte grillées servies avec une sauce traditionnelle de la région d’Isaan.,"18,90 €",26477
953318,,P24. Koung Pao,"Belles gambas grillées, servies avec une sauce relevée au citron et à la citronnelle, à part.","19,90 €",26477
953319,,P32B.  Yam Bœuf (pimenté),"Salade de poulet, bœuf, crevettes, ou calamars, assaisonnée de menthe, coriandre et citronnelle. Bœuf.","13,50 €",26477
953320,,P32C.  Yam Crevettes (pimenté) ,"Salade de poulet, bœuf, crevettes, ou calamars, assaisonnée de menthe, coriandre et citronnelle. Crevettes.","13,50 €",26477
953321,,R1. Khao Souaïe,Riz blanc naturellement parfumé au jasmin.,"3,00 €",26477
953322,,R2. Khao Niao,Riz gluant.,"3,50 €",26477
953323,,R3. Sen Mi Krouk,Vermicelles de riz thaïs sautés.,"6,50 €",26477
953324,,D2M. Sa Kou Mangue,"Dessert thaï traditionnel : fruits, lait de coco et billettes de tapioca. Mangue.","6,90 €",26477
953325,,D2L. Sa Kou Longanes,"Dessert thaï traditionnel : fruits, lait de coco et billettes de tapioca. Longanes.","5,90 €",26477
953326,,D3.Khao Niao Moon Mamouang ,Mangue accompagnée de riz gluant nappé d’une sauce à la noix de coco.,"9,90 €",26477
953327,,D4A. Ponlamaï Sot,Ananas frais.,"5,50 €",26477
953328,,D5. Mo Keng,Flan thaï traditionnel à la noix de coco.,"5,90 €",26477
953329,,D8. Kloueï Bouat Chi,"Bananes, lait et crème de coco, graines de sésame blanc et noir.","5,50 €",26477
953330,,D10. Po Pia Wan,Nems chocolat-banane.,"6,50 €",26477
953252,,Singha bière thaïe,,"5,50 €",26477
953253,,Jus de Lychee,,"3,80 €",26477
953254,,Jus de Mangue,,"3,80 €",26477
953255,,Jus de Coco,,"3,80 €",26477
953256,,Evian (50 cl),,"3,50 €",26477
953257,,Badoit (50 cl),,"3,50 €",26477
953258,,Coca Cola,,"3,80 €",26477
953259,,Coca Cola zéro,,"3,80 €",26477
953260,,Coca Cola light,,"3,80 €",26477
953261,,Vin blanc AOC Chablis,,"35,00 €",26477
953262,,Vin rosé AOC Bandol,,"36,00 €",26477
953263,,Vin rouge AOC Brouilly,,"27,50 €",26477
3750993,http://cdn1.deliveroo.co.uk/media/menu_items/3750993/320x180.jpg?v=1495534843,Burratina des Pouilles,Actuellement vendu,"10,00 €",7500
3750994,,La Bufala,Actuellement vendu,"10,00 €",7500
3750995,http://cdn1.deliveroo.co.uk/media/menu_items/3750995/320x180.jpg?v=1495534660,Carpaccio Di Bresaola,"Bresaola (viande de boeuf assaisonné) roquette sauvage, tomates cerises, parmesan","14,00 €",7500
3830906,,Margherita,Tomate basilic (San Marzano D.O.P.) mozzarella (fior di latte Sorrentina).,"11,00 €",7500
3750997,,Tonnara,"Thon, tomate basilic, oignons, mozzarella (fior di latte Sorrentina), origan","13,00 €",7500
3750998,,Parigi,"Tomate basilic, mozzarella fior di latte Sorrentina, jambon cuit, champignons","14,00 €",7500
3750999,http://cdn1.deliveroo.co.uk/media/menu_items/3750999/320x180.jpg?v=1495535311,Ortolana,"Courgettes, aubergines, poivrons, mozzarella fior di latte Sorrentina","13,00 €",7500
3751000,,La Sarda,"Tomate basilic, mozzarella (fior di latte Sorrentina), ricotta fraîche, sauscisse piquante (Spianata Calabraise)","14,00 €",7500
3751001,,Terra Nostra,"Tomate basilic, mozzarella fior di latte Sorrentina, aubergines, ricotta","14,00 €",7500
3751002,,Piccante,"Tomate basilic, mozzarella fior di latte Sorrentina, saucisse piccante","13,00 €",7500
3751003,,La Cruda,"Tomate basilic, mozzarella (fior di latte Sorrentina), roquette sauvage, tomates cerises, jambon cru","14,00 €",7500
3751004,,5 Formaggi,"Mozzarella (fior di latte Sorrentina), scomorza (fromage fumé) gorgonzola (Goccia d'Oro), parmesan & ricotta","14,00 €",7500
3751005,,Speck,"Speck, tomate basilic, mozarella fior di latte Sorrentina, gorgonzola, provolone","16,00 €",7500
3751006,,Cotto',"Tomate basilic,mozzarella (fior di latte Sorrentina), jambon cuit","14,00 €",7500
3751007,,Funghi,"Champignons, mozzarella (fior di latte Sorrentina), parmesan","14,00 €",7500
3751008,,Calzone,"Calzone farcie avec ricotta, jambon cuite, mozzarella fior di latte Sorrentina","14,00 €",7500
3751009,,Napoli,"Tomate basilic, mozzarella fior di latte Sorrentina, anchois, capres","13,00 €",7500
3751010,,Tartufo,"Crème truffe, mozzarella (fior di latte Sorrentina), roquette, parmesan","17,00 €",7500
3751011,,Burrata & Tartufo,Actuellement vendu,"18,00 €",7500
3751012,http://cdn1.deliveroo.co.uk/media/menu_items/3751012/320x180.jpg?v=1495534695,La Bufala,Actuellement vendu,"18,00 €",7500
3751013,http://cdn1.deliveroo.co.uk/media/menu_items/3751013/320x180.jpg?v=1495535338,Ricotta & Salame,"Pates courtes, sauce tomate, ricotta fraîche, sauscisse piquante (Spianata Calabraise)","14,00 €",7500
3751014,http://cdn1.deliveroo.co.uk/media/menu_items/3751014/320x180.jpg?v=1495535373,Tonno,"Pates courtes, sauce tomate, thôn, olives et câpres","14,00 €",7500
3751015,,Battipaglia,"Linguine, tomates cerises, courgettes, mozzarella à cru","14,00 €",7500
3751016,,Farfalle Al Tartufo & Funghi,"Pates courtes, champignons, sauce truffe","17,00 €",7500
3751017,,Formaggi,"Pates courtes, taleggio, gorgonzola, fontina, parmesan","14,00 €",7500
3751018,,Arrabbiata,"Pates courtes, sauce tomate basilic pimenté","12,00 €",7500
3751019,http://cdn1.deliveroo.co.uk/media/menu_items/3751019/320x180.jpg?v=1495534612,Amatriciana,"Pates courtes, sauce tomate basilic, joue de porc assaisonné, piment","15,00 €",7500
3751022,,San Pellegrino,50cl,"3,50 €",7500
3751021,,Evian,50cl,"3,50 €",7500
3751023,,Coca-Cola,33cl,"3,00 €",7500
3751024,,Coca Zero,33cl,"3,00 €",7500
3751025,,Orangina,33cl,"3,00 €",7500
3751114,,Tiramisu,Fait maison,"9,00 €",7500
1344364,,CC + Frites,"Viande de bœuf hachée sur place, roquette, tomates, oignons, cream cheese, ketchup, moutarde, accompagné de frites fraîches","13,90 €",20302
1344365,http://cdn1.deliveroo.co.uk/media/menu_items/1344365/320x180.jpg?v=1481205592,B&M + Frites,"Burger signature : viande de bœuf hachée sur place, red cheddar, laitue, tomates, oignons caramélisés, sauce b&m, accompagné de frites fraîches","13,90 €",20302
1344366,,BBQ + Frites,"Viande de bœuf hachée sur place, bleu d'Auvergne, bacon, pickles, champignons, oignons caramélisés, sauce BBQ, accompagné de frites fraîches","14,90 €",20302
1344367,,FB + Frites,"Burger végétarien : falafels maison, tzatziki de concombre, brunoise de tomate à la coriandre, laitue, sauce relevée, accompagné de frites fraîches","11,90 €",20302
3268136,,IVY + Frites,"Viande de bœuf hachée sur place, fromage de chèvre avec une pointe de miel, roquette, tomate, pickle, oignons caramélisés, ketchup, moutarde, accompagné de frites fraîches","14,90 €",20302
1355467,,Frite,,"3,00 €",20302
1355468,,Très Grande Frite,,"4,95 €",20302
1344368,,Petite Salade,Actuellement vendu,"2,90 €",20302
1344369,,Moelleux De Mamie Simone,Moelleux maison au chocolat Valrhona,"3,10 €",20302
1344371,,Cookie Maison,"Cookie maison au chocolat Valrhona, noix de pécan et vanille de Madagascar","2,10 €",20302
1344370,,Cheesecake,,"5,50 €",20302
2635999,,Cheesecake Pistache Framboises,,"5,50 €",20302
1344372,,Bière Demory Astroblonde,pils blonde - bière parisienne,"5,00 €",20302
1344373,,Bière Demory Nova Noire,lager noire - bière parisienne,"5,50 €",20302
1356215,,Deck & Donohue Mission Pale Ale,,"6,00 €",20302
1344374,,Dr Pepper,,"2,50 €",20302
1344375,,Lemonaid Citron Vert,Limonade bio et équitable au citron vert,"3,90 €",20302
1344376,,Lemonaid Fruit de La Passion,Limonade bio et équitable fruit de la passion,"3,90 €",20302
1344377,,Lemonaid Orange Sanguine,Limonade bio et équitable à l'orange sanguine,"3,90 €",20302
1344378,,ChariTea Maté,Thé glacé bio et équitable au maté,"3,90 €",20302
1344379,,ChariTea Vert,Thé glacé bio et équitable au thé vert,"3,90 €",20302
1344380,,ChariTea Rouge,Thé glacé bio et équitable au thé rouge,"3,90 €",20302
1344381,,Coca,,"2,50 €",20302
1344382,,Coca Light,,"2,50 €",20302
1344383,,Coca Zéro,,"2,50 €",20302
1344384,,Evian,,"2,50 €",20302
1344385,,Badoit,,"2,50 €",20302
2204776,,Grande assiette d'Antipasti,"Antipasti frais et variés, salades mixtes, selon les saisons et les envies du chef","10,80 €",32377
3072520,,Petite assiette d'Antipasti,"Antipasti frais et variés, salades mixtes, selon les saisons et les envies du chef","6,50 €",32377
2204764,,Patate al Tartuffo,"Mozzarella di Bufala AOC, pommes de terre, sauce truffe","6,90 €",32377
2204765,,Diavola,"Tomates, formage Stracchino, ventricina (salaison italienne)","6,90 €",32377
2204768,,Speck al Tartuffo,"Sauce à la truffe, Speck (salaison italienne), mozzarella di Bufala AOC","6,90 €",32377
2204762,,Bufala,"Tomates, mozzarella di Bufala AOC, basilic","5,90 €",32377
2204767,,Fredda Parma,"Artichauts, jambon de Parme, olives, fromage Grana Padano","5,90 €",32377
2204766,,4 formaggi,"Crème 5 fromages, mozzarella di Bufala AOC, gorgonzola, provola piquant","5,90 €",32377
2204761,,Prosciutto Cotto,"Mozzarella di Bufala AOC, jambon, crème 4 fromages","5,90 €",32377
2204763,,Margherita,"Tomates, mozzarella di Bufala AOC","4,90 €",32377
2204769,,Charcuterie au hasard,1 Part de pizza charcuterie choisie par le chef selon les variétés du jour,"6,90 €",32377
2204770,,Végétarienne au hasard,1 Part de pizza végétarienne choisie par le chef selon les variétés du jour,"5,90 €",32377
2303767,,Foccacia Al Tartuffo,"Grande Foccacia : Truffe, Rucola, Jambon de Parme, Tomates Sechées, Crème de Tomates Sechées","9,90 €",32377
2303768,,Foccacia Végétarienne,"Grande Foccacia : Rucola, Mozzarella di bufala AOC, Pesto, Pachino","8,90 €",32377
2303769,,Foccacia Mozzarella di Bufala,"Grande Foccacia : Mozzarella di Bufala AOC, Rucola, Jambon de Parme, Tomates Sechées, Crème de Tomates Sechées","8,90 €",32377
2303770,,Foccacia Gorgonzola,"Grande Foccacia : Gorgonzola, Rucola, Jambon de Parme, Tomates Sechées, Crème de Tomates Sechées","8,90 €",32377
2303771,,Foccacia Taleggio,Actuellement vendu,"8,90 €",32377
2303772,,Foccacia Scarmoza fumée,Actuellement vendu,"8,90 €",32377
2303764,,6 parts de Pizza + 1 grande bouteille de Soda,Assortiment de Pizzas du jour,"29,90 €",32377
2204777,,Foccacia nutella,,"3,50 €",32377
2204779,,Tiramisu Classique,,"4,00 €",32377
3072223,,Tiramisu Nutella,,"4,00 €",32377
2204780,,San Pellegrino 50cl,,"2,50 €",32377
2204781,,Evian 50cl,,"2,50 €",32377
2204782,,Coca Cola 33cl,,"2,50 €",32377
2204783,,Coca Cola Zero 33 cl,,"2,50 €",32377
2305188,,Peroni 33cl,,"3,50 €",32377
2204785,,Peroni 33cl,,"3,50 €",32377
2303765,,8 parts de Pizza,Assortiment de Pizzas du jour,"38,90 €",32377
2303766,,12 parts de Pizza,Assortiment de Pizzas du jour,"54,90 €",32377
2714676,,E1 Salade De Papaye Aux Crevettes,,"7,50 €",39030
2714677,,E2 Nems Poulets,4 pièces,"5,00 €",39030
2714678,,E2 Nems Végétariens,,"5,00 €",39030
2714679,,E3 Rouleau De Printemps,2 pièces,"5,50 €",39030
2714686,,E5 Ravioli Aux Crevettes Frits,4 pièces,"5,00 €",39030
2714688,,E6 Crevettes En Chemise De Pomme De Terre,4 pièces,"5,80 €",39030
2714689,,E7 Raviolis Grillés,4 pièces,"5,20 €",39030
2714691,,E8 Potage De Poulet Et Vermicelles,,"5,00 €",39030
2714694,,E9 Potage Pekinois,,"5,00 €",39030
2714809,http://cdn1.deliveroo.co.uk/media/menu_items/2714809/320x180.jpg?v=1497362694,B1 Bobun Boeufs Et Nems,,"10,50 €",39030
2714812,,B2 Bobun Crevettes Et Nems,,"11,90 €",39030
2714815,,B3 Bobun Tofu Et Nems Vegetariens,,"10,00 €",39030
2714817,,"B4 Salade Aux Poulets, Orange Et Crudités",,"10,50 €",39030
2714820,,"S1 Pho, Soupe Tonkinoise Aux Boeufs Et Boulettes",,"10,50 €",39030
2714825,,"S2 Pho Saté, Soupe Tonkinoise Saté Aux Boeufs Et Boulettes",,"10,50 €",39030
2714827,,S3 Soupe De Nouilles Aux Raviolis De Crevettes,,"10,50 €",39030
2714828,,S4 Soupe De Nouilles Au Porc Laqué,,"10,50 €",39030
2714829,http://cdn1.deliveroo.co.uk/media/menu_items/2714829/320x180.jpg?v=1497362666,R1 Riz Rouge « Loc Lac » Au Bœuf Sautés,,"11,90 €",39030
2714830,,R2 Riz Bœuf Aux Oignons,,"10,80 €",39030
2714831,,R3 Riz Bœuf Au Saté,,"10,80 €",39030
2714832,http://cdn1.deliveroo.co.uk/media/menu_items/2714832/320x180.jpg?v=1497362759,R4 Riz Poulet Croustillant,,"10,80 €",39030
2714833,,R5 Riz Poulet Au Curry,,"10,80 €",39030
2714834,,R6 Riz Poulet Sweet And Sour,,"10,80 €",39030
2714835,,R7 Riz Porc Au Caramel,,"10,80 €",39030
2714836,,R8 Riz Crevettes Façon Thaï,,"11,90 €",39030
2714837,,R9 Riz Légumes,,"9,00 €",39030
2714838,,N1 Nouilles Sautées Aux Boeufs Et Légumes,,"10,80 €",39030
2714839,,N2 Nouilles Sautées Aux Poulets Et Légumes,,"10,80 €",39030
2714840,http://cdn1.deliveroo.co.uk/media/menu_items/2714840/320x180.jpg?v=1497362723,N3 Nouilles Sautées Aux Fruits De Mer,,"11,90 €",39030
2714841,,N4 Nouilles Sautées Aux Légumes,,"10,00 €",39030
2714842,,N5 Nouilles Sautées Aux Viandes Mixtes,,"11,90 €",39030
2714843,,N6 Vermicelles Sautées Aux Fruits De Mer,,"11,90 €",39030
2714844,,SP1 Boeuf À La Citronnelle D'Hanoï,,"12,50 €",39030
2714845,,SP2 Boeuf Sichuan Aux Piments Frais,,"12,50 €",39030
2714846,,SP3 Poulet À L'Ananas Frais,,"13,80 €",39030
2714847,,SP4 Poulet À La Basilic Thaï Pimenté,,"12,50 €",39030
2714848,,SP5 Porc Emincé Aux Choux De Shangai,,"12,50 €",39030
2714849,,SP6 Porc Haché Au Tofu Frais,,"12,50 €",39030
2714850,,SP7 Grosses Crevettes Sel Et Poivre,,"14,80 €",39030
2714852,,SP9 Calamars À La Ciboulette Et Au Gingembre,,"13,80 €",39030
2714853,,Perles De Coco,,"4,00 €",39030
2714855,,Salade De Fruits Exotiques,,"5,80 €",39030
2714856,,Fondant Au Chocolat,,"5,80 €",39030
2714857,,Profiteroles À La Crème Chantilly,,"5,80 €",39030
2714858,,Coca-Cola,,"4,00 €",39030
2714859,,Coca-Cola Zéro,,"4,00 €",39030
2714860,,Fanta,,"3,50 €",39030
2714861,,Ice Tea,,"3,50 €",39030
